Top End Customer Parent Name,Sold To Name,Ship To Name,Product Family,Prod Sub Family,Stwd BizOps PlatformName,Density,OPN,Customer PO (Backlog),Sales Document Type,Sales Document,Sales Document Line Item,Sales Document Schedule Line,Sales Document Created Date,Week,RDD Date,RDD Week,RDD Month,RDD Quarter,First SSD,SSD Date,SSD Week,SSD Month,SSD Quarter,SDD Date,SDD Week,SDD Month,SDD Quarter,TMAD Date,TMAD Week,TMAD Month,TMAD Quarter,CMAD Date,Today CMAD Date,CMAD Week,CMAD Month,CMAD Quarter,Delivery Block Name,Delivery Block Reason,Delivery,Today Delivery,Scheduled Quantity,Today Scheduled Quantity,Unscheduled Quantity,Total Backlog Quantity,Delivery Quantity,Open Delivery Quantity,Staged Delivery Quantity,Unit Price Amount,Total Backlog Amount,Route,Plant,Ship To City,Ship To Country
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881028998,ZOR,3000203420,5,2,2024-08-26,2025W30,2025-03-24,2025W13,2025M03,2025Q1,2025-06-09,2025-07-28,2025W31,2025M08,2025Q3,2025-08-02,2025W31,2025M08,2025Q3,2025-03-17,2025W12,2025M03,2025Q1,2025-07-25,,2025W30,2025M07,2025Q3,,,,,90,,0,90,,,,$1200.00,$108000,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881028999,ZOR,3000203421,5,1,2024-08-26,2025W13,2025-03-31,2025W14,2025M04,2025Q2,,,,,,,,,,2025-03-24,2025W13,2025M03,2025Q1,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881028999,ZOR,3000203421,5,2,2024-08-26,2025W30,2025-03-31,2025W14,2025M04,2025Q2,2025-06-09,2025-07-28,2025W31,2025M08,2025Q3,2025-08-02,2025W31,2025M08,2025Q3,2025-03-24,2025W13,2025M03,2025Q1,2025-07-25,,2025W30,2025M07,2025Q3,,,,,96,,0,96,,,,$1200.00,$115200,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881029000,ZOR,3000203422,5,1,2024-08-26,2025W14,2025-04-07,2025W15,2025M04,2025Q2,,,,,,,,,,2025-03-31,2025W14,2025M04,2025Q2,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881029000,ZOR,3000203422,5,2,2024-08-26,2025W30,2025-04-07,2025W15,2025M04,2025Q2,2025-06-09,2025-07-28,2025W31,2025M08,2025Q3,2025-08-02,2025W31,2025M08,2025Q3,2025-03-31,2025W14,2025M04,2025Q2,2025-07-25,,2025W30,2025M07,2025Q3,,,,,42,,0,42,,,,$1200.00,$50400,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881029173,ZOR,3000205660,5,1,2024-09-02,2025W13,2025-04-07,2025W15,2025M04,2025Q2,2025-03-31,2025-03-31,2025W14,2025M04,2025Q2,2025-04-07,2025W15,2025M04,2025Q2,2025-03-28,2025W13,2025M03,2025Q1,2025-03-28,,2025W13,2025M03,2025Q1,,,,,6,,0,6,,,,$1200.00,$7200,SUZEUS,5SUZ,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881029174,ZOR,3000205662,5,1,2024-09-02,2025W15,2025-04-14,2025W16,2025M04,2025Q2,,,,,,,,,,2025-04-07,2025W15,2025M04,2025Q2,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881029174,ZOR,3000205662,5,2,2024-09-02,2025W30,2025-04-14,2025W16,2025M04,2025Q2,2025-04-07,2025-07-28,2025W31,2025M08,2025Q3,2025-08-02,2025W31,2025M08,2025Q3,2025-04-07,2025W15,2025M04,2025Q2,2025-07-25,,2025W30,2025M07,2025Q3,,,,,96,,0,96,,,,$1200.00,$115200,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881029334,ZOR,3000207832,5,1,2024-09-06,2025W16,2025-04-21,2025W17,2025M04,2025Q2,,,,,,,,,,2025-04-14,2025W16,2025M04,2025Q2,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881029334,ZOR,3000207832,5,2,2024-09-06,2025W30,2025-04-21,2025W17,2025M04,2025Q2,2025-08-04,2025-07-28,2025W31,2025M08,2025Q3,2025-08-02,2025W31,2025M08,2025Q3,2025-04-14,2025W16,2025M04,2025Q2,2025-07-25,,2025W30,2025M07,2025Q3,,,,,48,,0,48,,,,$1200.00,$57600,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881027302,ZOR,3000172290,10,3,2024-06-04,2024W36,2024-09-02,2024W36,2024M09,2024Q3,,2024-09-09,2024W37,2024M09,2024Q3,2024-09-16,2024W38,2024M09,2024Q3,2024-08-24,2024W34,2024M08,2024Q3,2024-09-06,,2024W36,2024M09,2024Q3,,,806686570.0,,0,,0,0,69.0,0.0,0.0,$1200.00,$0,SUZEUS,5SUZ,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881027759,ZOR,3000183191,5,3,2024-06-25,2024W37,2024-09-09,2024W37,2024M09,2024Q3,,2024-09-17,2024W38,2024M09,2024Q3,2024-09-22,2024W39,2024M09,2024Q3,2024-09-02,2024W36,2024M09,2024Q3,2024-09-13,,2024W37,2024M09,2024Q3,,,806687573.0,,0,,0,0,67.0,0.0,0.0,$1200.00,$0,PENEUS,5PEN,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881027302,ZOR,3000172290,10,3,2024-06-04,2024W36,2024-09-02,2024W36,2024M09,2024Q3,,2024-09-09,2024W37,2024M09,2024Q3,2024-09-16,2024W38,2024M09,2024Q3,2024-08-24,2024W34,2024M08,2024Q3,2024-09-06,,2024W36,2024M09,2024Q3,,,806688674.0,,0,,0,0,165.0,0.0,0.0,$1200.00,$0,SUZEUS,5SUZ,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,QUANTA COMPUTER INC. DE 2470.58.340,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,2881027302,ZOR,3000172290,10,2,2024-06-04,2024W37,2024-09-02,2024W36,2024M09,2024Q3,,2024-09-16,2024W38,2024M09,2024Q3,2024-09-23,2024W39,2024M09,2024Q3,2024-08-24,2024W34,2024M08,2024Q3,2024-09-13,,2024W37,2024M09,2024Q3,,,806689194.0,,6,,0,6,6.0,0.0,6.0,$1200.00,$7200,SUZEUS,5SUZ,ESCHWEILER,DE
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16152659,ZOR,3000166921,5,1,2024-05-20,2024W33,2024-08-19,2024W34,2024M08,2024Q3,,,,,,,,,,2024-08-12,2024W33,2024M08,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16152659,ZOR,3000166921,5,2,2024-05-20,2024W48,2024-08-19,2024W34,2024M08,2024Q3,2024-09-09,2024-12-02,2024W49,2024M12,2024Q4,2024-12-07,2024W49,2024M12,2024Q4,2024-08-12,2024W33,2024M08,2024Q3,2024-11-29,,2024W48,2024M12,2024Q4,,,,,9336,,0,9336,,,,$1200.00,$11203200,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16152659,ZOR,3000166921,10,1,2024-05-20,2024W34,2024-08-26,2024W35,2024M09,2024Q3,,,,,,,,,,2024-08-19,2024W34,2024M08,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16152659,ZOR,3000166921,10,2,2024-05-20,2024W50,2024-08-26,2024W35,2024M09,2024Q3,2024-09-18,2024-12-16,2024W51,2024M12,2024Q4,2024-12-21,2024W51,2024M12,2024Q4,2024-08-19,2024W34,2024M08,2024Q3,2024-12-13,,2024W50,2024M12,2024Q4,,,,,9018,,0,9018,,,,$1200.00,$10821600,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16152659,ZOR,3000166921,15,1,2024-05-20,2024W42,2024-10-21,2024W43,2024M10,2024Q4,,,,,,,,,,2024-10-14,2024W42,2024M10,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16152659,ZOR,3000166921,15,2,2024-05-20,2024W51,2024-10-21,2024W43,2024M10,2024Q4,2024-10-16,2024-12-23,2024W52,2024M12,2024Q4,2024-12-28,2024W52,2024M12,2024Q4,2024-10-14,2024W42,2024M10,2024Q4,2024-12-20,,2024W51,2024M12,2024Q4,,,,,3294,,0,3294,,,,$1200.00,$3952800,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16161544,ZOR,3000169365,5,1,2024-05-27,2024W43,2024-10-28,2024W44,2024M11,2024Q4,,,,,,,,,,2024-10-21,2024W43,2024M10,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16161544,ZOR,3000169365,5,2,2024-05-27,2024W51,2024-10-28,2024W44,2024M11,2024Q4,2024-11-04,2024-12-23,2024W52,2024M12,2024Q4,2024-12-28,2024W52,2024M12,2024Q4,2024-10-21,2024W43,2024M10,2024Q4,2024-12-20,,2024W51,2024M12,2024Q4,,,,,3222,,0,3222,,,,$1200.00,$3866400,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16203546,ZOR,3000189048,5,1,2024-07-09,2024W47,2024-11-25,2024W48,2024M12,2024Q4,,,,,,,,,,2024-11-18,2024W47,2024M11,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16203546,ZOR,3000189048,5,2,2024-07-09,2024W51,2024-11-25,2024W48,2024M12,2024Q4,2024-11-18,2024-12-23,2024W52,2024M12,2024Q4,2024-12-28,2024W52,2024M12,2024Q4,2024-11-18,2024W47,2024M11,2024Q4,2024-12-20,,2024W51,2024M12,2024Q4,,,,,1206,,0,1206,,,,$1200.00,$1447200,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16203546,ZOR,3000189048,10,1,2024-07-09,2024W50,2024-12-16,2024W51,2024M12,2024Q4,,,,,,,,,,2024-12-09,2024W50,2024M12,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16203546,ZOR,3000189048,10,2,2024-07-09,2024W51,2024-12-16,2024W51,2024M12,2024Q4,2025-07-28,2024-12-23,2024W52,2024M12,2024Q4,2024-12-28,2024W52,2024M12,2024Q4,2024-12-09,2024W50,2024M12,2024Q4,2024-12-20,,2024W51,2024M12,2024Q4,,,,,4230,,0,4230,,,,$1200.00,$5076000,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16203546,ZOR,3000189048,15,1,2024-07-09,2025W03,2025-01-20,2025W04,2025M01,2025Q1,,,,,,,,,,2025-01-13,2025W03,2025M01,2025Q1,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16203546,ZOR,3000189048,15,2,2024-07-09,2025W30,2025-01-20,2025W04,2025M01,2025Q1,2025-07-28,2025-07-28,2025W31,2025M08,2025Q3,2025-08-02,2025W31,2025M08,2025Q3,2025-01-13,2025W03,2025M01,2025Q1,2025-07-25,,2025W30,2025M07,2025Q3,,,,,4896,,0,4896,,,,$1200.00,$5875200,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16232866,ZOR,3000200611,5,1,2024-08-14,2025W07,2025-02-20,2025W08,2025M02,2025Q1,,,,,,,,,,2025-02-13,2025W07,2025M02,2025Q1,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16232866,ZOR,3000200611,5,2,2024-08-14,2025W30,2025-02-20,2025W08,2025M02,2025Q1,2025-02-13,2025-07-28,2025W31,2025M08,2025Q3,2025-08-02,2025W31,2025M08,2025Q3,2025-02-13,2025W07,2025M02,2025Q1,2025-07-25,,2025W30,2025M07,2025Q3,,,,,234,,0,234,,,,$1200.00,$280800,PENCZ,5PEN,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16255401,ZOR,3000210085,5,1,2024-09-12,2025W16,2025-04-27,2025W18,2025M05,2025Q2,2025-04-19,2025-04-19,2025W16,2025M04,2025Q2,2025-04-27,2025W18,2025M05,2025Q2,2025-04-17,2025W16,2025M04,2025Q2,2025-04-17,,2025W16,2025M04,2025Q2,,,,,3,,0,3,0.0,0.0,0.0,$1200.00,$3600,SUZDCZ,5SUZ,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WISTRON CORPORATION,WISTRON CORPORATION,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,16255401,ZOR,3000210085,5,2,2024-09-12,2025W31,2025-04-27,2025W18,2025M05,2025Q2,2025-08-04,2025-08-04,2025W32,2025M08,2025Q3,2025-08-11,2025W33,2025M08,2025Q3,2025-04-17,2025W16,2025M04,2025Q2,2025-08-01,,2025W31,2025M08,2025Q3,,,,,21,,0,21,,,,$1200.00,$25200,SUZDCZ,5SUZ,BRNO,CZ
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,6000075497,ZREP,3000200851,10,1,2024-08-15,2024W27,2024-07-08,2024W28,2024M07,2024Q3,,,,,,,,,,2024-07-03,2024W27,2024M07,2024Q3,,,,,,,Z1,,,0,,1,1,,,,$0.00,$0,SINDUS,5SIN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60075070,ZOR,3000167744,5,1,2024-05-22,2024W30,2024-07-29,2024W31,2024M08,2024Q3,,,,,,,,,,2024-07-22,2024W30,2024M07,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60075070,ZOR,3000167744,5,2,2024-05-22,2024W46,2024-07-29,2024W31,2024M08,2024Q3,2024-09-23,2024-11-18,2024W47,2024M11,2024Q4,2024-11-23,2024W47,2024M11,2024Q4,2024-07-22,2024W30,2024M07,2024Q3,2024-11-15,,2024W46,2024M11,2024Q4,,,,,3336,,0,3336,,,,$1200.00,$4003200,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60075070,ZOR,3000167744,10,1,2024-05-22,2024W32,2024-08-12,2024W33,2024M08,2024Q3,,,,,,,,,,2024-08-05,2024W32,2024M08,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60075070,ZOR,3000167744,10,2,2024-05-22,2024W48,2024-08-12,2024W33,2024M08,2024Q3,2024-09-23,2024-12-02,2024W49,2024M12,2024Q4,2024-12-07,2024W49,2024M12,2024Q4,2024-08-05,2024W32,2024M08,2024Q3,2024-11-29,,2024W48,2024M12,2024Q4,,,,,5789,,0,5789,,,,$1200.00,$6946800,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60075070,ZOR,3000167744,15,1,2024-05-22,2024W33,2024-08-19,2024W34,2024M08,2024Q3,,,,,,,,,,2024-08-12,2024W33,2024M08,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60075070,ZOR,3000167744,15,2,2024-05-22,2024W48,2024-08-19,2024W34,2024M08,2024Q3,2024-09-23,2024-12-02,2024W49,2024M12,2024Q4,2024-12-07,2024W49,2024M12,2024Q4,2024-08-12,2024W33,2024M08,2024Q3,2024-11-29,,2024W48,2024M12,2024Q4,,,,,2522,,0,2522,0.0,0.0,0.0,$1200.00,$3026400,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60075070,ZOR,3000167744,15,3,2024-05-22,2024W49,2024-08-19,2024W34,2024M08,2024Q3,2024-09-23,2024-12-09,2024W50,2024M12,2024Q4,2024-12-14,2024W50,2024M12,2024Q4,2024-08-12,2024W33,2024M08,2024Q3,2024-12-06,,2024W49,2024M12,2024Q4,,,,,3742,,0,3742,,,,$1200.00,$4490400,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60075070,ZOR,3000167744,20,1,2024-05-22,2024W30,2024-07-29,2024W31,2024M08,2024Q3,,,,,,,,,,2024-07-22,2024W30,2024M07,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60075070,ZOR,3000167744,20,2,2024-05-22,2024W48,2024-07-29,2024W31,2024M08,2024Q3,2024-08-26,2024-12-02,2024W49,2024M12,2024Q4,2024-12-07,2024W49,2024M12,2024Q4,2024-07-22,2024W30,2024M07,2024Q3,2024-11-29,,2024W48,2024M12,2024Q4,,,,,7068,,0,7068,,,,$1200.00,$8481600,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60076330,ZOR,3000172478,5,1,2024-06-04,2024W33,2024-08-19,2024W34,2024M08,2024Q3,,,,,,,,,,2024-08-12,2024W33,2024M08,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60076330,ZOR,3000172478,5,2,2024-06-04,2024W49,2024-08-19,2024W34,2024M08,2024Q3,2024-08-12,2024-12-09,2024W50,2024M12,2024Q4,2024-12-14,2024W50,2024M12,2024Q4,2024-08-12,2024W33,2024M08,2024Q3,2024-12-06,,2024W49,2024M12,2024Q4,,,,,7531,,0,7531,,,,$1200.00,$9037200,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60076330,ZOR,3000172478,15,1,2024-06-04,2024W36,2024-09-09,2024W37,2024M09,2024Q3,,,,,,,,,,2024-09-02,2024W36,2024M09,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60076330,ZOR,3000172478,15,2,2024-06-04,2024W50,2024-09-09,2024W37,2024M09,2024Q3,2024-09-02,2024-12-16,2024W51,2024M12,2024Q4,2024-12-21,2024W51,2024M12,2024Q4,2024-09-02,2024W36,2024M09,2024Q3,2024-12-13,,2024W50,2024M12,2024Q4,,,,,17197,,0,17197,,,,$1200.00,$20636400,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60076330,ZOR,3000172478,20,1,2024-06-04,2024W37,2024-09-23,2024W39,2024M09,2024Q3,,,,,,,,,,2024-09-14,2024W37,2024M09,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60076330,ZOR,3000172478,20,2,2024-06-04,2024W50,2024-09-23,2024W39,2024M09,2024Q3,2024-12-16,2024-12-16,2024W51,2024M12,2024Q4,2024-12-21,2024W51,2024M12,2024Q4,2024-09-14,2024W37,2024M09,2024Q3,2024-12-13,,2024W50,2024M12,2024Q4,,,,,8930,,0,8930,0.0,0.0,0.0,$1200.00,$10716000,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60076330,ZOR,3000172478,20,3,2024-06-04,2024W51,2024-09-23,2024W39,2024M09,2024Q3,2024-12-23,2024-12-23,2024W52,2024M12,2024Q4,2024-12-28,2024W52,2024M12,2024Q4,2024-09-14,2024W37,2024M09,2024Q3,2024-12-20,,2024W51,2024M12,2024Q4,,,,,1126,,0,1126,,,,$1200.00,$1351200,PENDUS,5PEN,EL PASO,US
"META PLATFORMS TECHNOLOGIES, LLC",WIWYNN INTERNATIONAL CORPORATION,WIWYNN INTERNATIONAL CORPORATION-BO,STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,60076330,ZOR,3000172478,25,1,2024-06-04,2024W33,2024-08-19,2024W34,2024M08,2024Q3,,,,,,,,,,2024-08-12,2024W33,2024M08,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENDUS,5PEN,EL PASO,US
